molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,lipinski
CHEMBL3775092,24.14,nM,COc1ccc(-n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2C)cc1,7.61726273423867,458.15026668800004,7,2,4.644320000000002,True
CHEMBL3394474,24.2,nM,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5F)CC4)cc3)c12,7.616184634019569,447.15068128800004,4,4,4.447700000000002,True
CHEMBL4858746,24.5,nM,Cn1cc(C(=O)Nc2ccc(-c3cn(C)c4ncnc(N)c34)cc2)c(=O)c(-c2ccc(F)cc2)c1,7.610833915635467,468.171002132,7,2,3.9746000000000024,True
CHEMBL1642137,25.0,nM,CCOC(=O)N1CCCOc2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc21,7.602059991327962,514.1531591480001,8,3,4.8613000000000035,True
CHEMBL3703576,25.0,nM,[C-]#[N+]C1=C(c2ccc(OC)cc2)NC(C)=C(C#N)C1c1ccc2[nH]nc(C)c2c1,7.602059991327962,381.15896022800007,4,2,4.652390000000003,True
CHEMBL3414740,25.0,nM,Fc1cc(-c2cnn(C3CC3)c2)cn2c(C(F)(F)c3ccc4ncccc4c3)nnc12,7.602059991327962,420.1310291400001,6,0,4.755100000000003,True
CHEMBL4205605,25.0,nM,Cc1c(C(=O)NCCS(C)(=O)=O)sc2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,7.602059991327962,629.12143196,9,3,4.202020000000002,True
CHEMBL1825136,25.0,nM,CC(Oc1cc(-c2cnn(C3CCCNC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,7.602059991327962,449.118543904,6,2,5.037700000000004,True
CHEMBL2431833,25.0,nM,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(N(C)C)nc3)nn12,7.602059991327962,395.18584367200015,7,0,3.952300000000003,True
CHEMBL4589505,25.17,nM,COc1cc2nccc(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)c2cc1OC,7.599116784451637,529.1119128319999,7,2,4.974000000000004,True
CHEMBL2431817,25.4,nM,CCNc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1,7.595166283380061,307.15454354400003,6,2,2.5842,True
CHEMBL3775275,25.42,nM,COc1ccc(-n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3)c2C)cc1,7.59482445378201,440.1596885,7,2,4.505220000000002,True
CHEMBL1939486,26.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl,7.585026652029182,593.156528188,7,5,4.782800000000003,True
CHEMBL3972144,26.0,nM,Cc1n[nH]c2cc(F)c(C3C(C#N)=C(C(F)F)NC(C(F)F)=C3C#N)cc12,7.585026652029182,379.08563642,4,2,3.7827800000000016,True
CHEMBL1823248,26.0,nM,O=C(Cc1ccc(O)c(Cl)c1)N/N=C1\C(=O)Nc2ccc(C(=O)N3CCC(NC4CC4)CC3)c(Cl)c21,7.585026652029182,529.12835964,6,4,3.0707000000000013,True
CHEMBL3334544,26.0,nM,Cn1cc(-c2cnc3nnn(Cc4ccc5ncnn5c4)c3n2)cn1,7.585026652029182,332.12464038400003,10,0,0.7127999999999999,True
CHEMBL1642134,26.0,nM,CNC(=O)c1cccc(C)c1Nc1nc(Nc2ccc3c(c2)CCN(CCOC)CC3)ncc1Cl,7.585026652029182,494.21970191200006,7,3,4.332220000000004,True
CHEMBL1172131,26.0,nM,Cl.Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,7.585026652029182,454.152016276,8,2,2.913100000000001,True
CHEMBL4242360,26.3,nM,COc1ccc2c(OCc3nnc4sc(-c5ccncc5)nn34)ccnc2c1,7.580044251510242,390.0898946880001,9,0,3.3836000000000013,True
CHEMBL2442136,26.5,nM,CC(Sc1cc(-c2ccc(N3CCN(C)CC3)nc2)cnc1N)c1c(Cl)ccc(F)c1Cl,7.576754126063192,491.11135034800003,6,1,5.776800000000004,True
CHEMBL3357447,26.8,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C(C)(C)N)c2)ncc1Cl,7.571865205971211,502.15538740400007,8,4,4.475100000000001,True
CHEMBL3260964,26.9,nM,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)n2)c(F)c1,7.570247719997592,479.1405105280001,8,2,3.9312000000000014,True
CHEMBL3928033,27.0,nM,CC1=C(C#N)C(c2ccc3[nH]ncc3c2)C(C#N)=C(C(F)(F)F)N1,7.568636235841012,329.08882998,4,2,3.3872600000000013,True
CHEMBL550158,27.0,nM,CC(C)(C)OC(=O)N1CCN(c2cnc3ccn(S(=O)(=O)c4c(Cl)nc5sccn45)c3c2)CC1,7.568636235841012,522.091072896,10,0,3.6930000000000023,True
CHEMBL3335761,27.0,nM,O=c1ccc(-c2cc(F)cc(F)c2)nn1C[C@@H]1CN(c2ncc(-c3cnn(C4CCNCC4)c3)cn2)CCO1,7.568636235841012,534.2303285760001,10,1,2.6719,True
CHEMBL3648224,27.0,nM,CO/N=C(\C)c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,7.568636235841012,331.14331016400007,6,0,3.2387000000000015,True
CHEMBL2376637,27.0,nM,C[C@@H](Oc1c[nH]c(=O)c(C(=O)Nc2cnn(CCO)c2)c1)c1c(Cl)ccc(F)c1Cl,7.568636235841012,454.061088604,6,3,3.4019000000000013,True
CHEMBL2376635,27.0,nM,C[C@@H](Oc1c[nH]c(=O)c(C(=O)Nc2ccc(OCCN3CCOCC3)cc2)c1)c1c(Cl)ccc(F)c1Cl,7.568636235841012,549.1233545120001,6,2,4.924100000000004,True
CHEMBL2032276,27.0,nM,Cc1cc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2cc1O.O=C(O)C(F)(F)F,7.568636235841012,504.173287876,9,4,3.907320000000001,True
CHEMBL1922408,27.0,nM,O=c1[nH]ccc2c(Cc3nnc4ccc(N5CCCC5)nn34)cccc12,7.568636235841012,346.154209196,6,1,2.1567999999999996,True
CHEMBL1802833,27.0,nM,CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CCCO)c4)cc3c(=O)c2c1,7.568636235841012,453.147075216,7,2,2.2123999999999997,True
CHEMBL1922407,27.0,nM,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5cnn(C6CCNCC6)c5)nn34)cccc12,7.568636235841012,426.19165732400006,8,2,2.3446,True
CHEMBL4250868,27.3,nM,COc1ccc2c(OCc3nnc4sc(-c5ccn(CC6CC6)c5)nn34)ccnc2c1,7.5638373529592435,432.13684488000007,9,0,4.200100000000003,True
CHEMBL3758647,27.9,nM,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cccc(S(C)(=O)=O)c5)ccc4=O)c3)nc2)cn1,7.554395796726403,513.158308596,10,1,3.2962000000000016,True
CHEMBL2032296,28.0,nM,CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5c(C)c(O)c(C)cc5o4)c3)cn2)CC1.O=C(O)C(F)(F)F,7.552841968657781,560.1995026239998,9,3,4.474640000000003,True
CHEMBL3685753,28.0,nM,[C-]#[N+]C1C(C)=NC2=C(C(=O)OCC2(C)C)C1c1ccc2n[nH]c(C)c2c1,7.552841968657781,348.15862588000005,4,1,3.5544100000000016,True
CHEMBL1615181,28.0,nM,O=C(CCc1ccc2ccc3ncc(-c4cnn(C5CCNCC5)c4)cc3c(=O)c2c1)NCc1ccccn1,7.552841968657781,518.2430242,7,2,4.180200000000002,True
CHEMBL3674539,28.0,nM,CC(=O)N/N=C(\N)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.552841968657781,361.13995610000006,8,2,0.5741999999999998,True
CHEMBL1802912,28.0,nM,Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CC(F)C5)cc4c(=O)c3c2)cn1,7.552841968657781,439.111438656,6,1,2.4591000000000003,True
CHEMBL3703574,28.0,nM,[C-]#[N+]C1=C(c2ccc(F)cc2)NC(C(F)(F)F)=C(C#N)C1c1ccc2[nH]nc(C)c2c1,7.552841968657781,423.1107082960001,3,2,5.3252900000000025,True
